"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","ISL","Iceland","2019","2019",273.68003,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","ISL","Iceland","2020","2020",281.47272,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","ARM","Armenia","2017","2017",338.01766,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","ARM","Armenia","2020","2020",354.80521,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","ARM","Armenia","2021","2021",384.14704,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","ARM","Armenia","2022","2022",389.14768,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","GRD","Grenada","2017","2017",2.29766,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","MDA","Republic of Moldova","2017","2017",73.64358,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","MDA","Republic of Moldova","2018","2018",74.51514,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","MDA","Republic of Moldova","2019","2019",80.35742,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","MDA","Republic of Moldova","2020","2020",90.09656,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","MDA","Republic of Moldova","2021","2021",84.65264,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","MDA","Republic of Moldova","2022","2022",81.47398,,
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","HRV","Croatia","2018","2018",,"n","Magnitude nil or negligible"
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","HRV","Croatia","2019","2019",,"n","Magnitude nil or negligible"
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","HRV","Croatia","2020","2020",,"a","Category not applicable"
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","ESP","Spain","2017","2017",12142.96314,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","ESP","Spain","2018","2018",12298.46583,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","ESP","Spain","2019","2019",12764.82881,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","ESP","Spain","2020","2020",13133.67353,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","IND","India","2017","2017",39804.66528,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","IND","India","2018","2018",43630.58042,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","IND","India","2019","2019",41718.79274,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","IND","India","2020","2020",45163.36406,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","IND","India","2021","2021",47616.75014,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","VUT","Vanuatu","2017","2017",2.748,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","VUT","Vanuatu","2019","2019",,"a","Category not applicable"
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","VUT","Vanuatu","2020","2020",,"a","Category not applicable"
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","BEL","Belgium","2017","2017",8672.53308,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","BEL","Belgium","2018","2018",8804.06742,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","BEL","Belgium","2019","2019",8817.1225,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","BEL","Belgium","2020","2020",9031.65691,,
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","TGO","Togo","2017","2017",,"n","Magnitude nil or negligible"
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","RUS","Russian Federation","2017","2017",79751.55857,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","RUS","Russian Federation","2018","2018",81785.67778,,
"X_USCONST_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)","MDA","Republic of Moldova","2017","2017",50.14249,,
"X_USCONST_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)","MDA","Republic of Moldova","2018","2018",49.97586,,
"X_USCONST_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)","MDA","Republic of Moldova","2019","2019",51.78064,,
"X_USCONST_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)","MDA","Republic of Moldova","2020","2020",50.49933,,
"X_USCONST_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)","MDA","Republic of Moldova","2021","2021",48.11554,,
"X_USCONST_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)","MDA","Republic of Moldova","2022","2022",45.23602,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","LTU","Lithuania","2017","2017",433.64271,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","LTU","Lithuania","2018","2018",473.51043,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","LTU","Lithuania","2019","2019",501.15708,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","LTU","Lithuania","2020","2020",583.45757,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","LCA","Saint Lucia","2017","2017",5.91015,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","LCA","Saint Lucia","2018","2018",5.70869,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","LCA","Saint Lucia","2019","2019",5.70076,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","LCA","Saint Lucia","2020","2020",6.16597,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","LCA","Saint Lucia","2022","2022",6.37161,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","USA","United States of America","2017","2017",350397.18688,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","USA","United States of America","2018","2018",356739.22404,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","USA","United States of America","2019","2019",365944.44357,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","USA","United States of America","2020","2020",374949.89082,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","COL","Colombia","2017","2017",,"n","Magnitude nil or negligible"
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","COL","Colombia","2018","2018",,"n","Magnitude nil or negligible"
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","COL","Colombia","2019","2019",,"n","Magnitude nil or negligible"
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","NLD","Netherlands","2017","2017",10710.95075,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","NLD","Netherlands","2018","2018",10775.5496,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","NLD","Netherlands","2019","2019",10617.18716,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","NLD","Netherlands","2020","2020",10503.40743,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","DMA","Dominica","2019","2019",5.0945,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","DMA","Dominica","2020","2020",3.95563,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","EST","Estonia","2017","2017",203.31175,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","EST","Estonia","2018","2018",228.02754,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","EST","Estonia","2019","2019",267.2007,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","EST","Estonia","2020","2020",291.66965,,
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","PSE","Palestine","2017","2017",878.08648,,
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","PSE","Palestine","2021","2021",926.23205,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","FIN","Finland","2017","2017",6734.12925,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","FIN","Finland","2018","2018",6721.21624,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","FIN","Finland","2019","2019",6974.3203,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","FIN","Finland","2020","2020",7080.21985,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","VNM","Viet Nam","2018","2018",10652.5899,,
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","SMR","San Marino","2017","2017",1.68663,,
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","SMR","San Marino","2018","2018",1.65262,,
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","SMR","San Marino","2019","2019",1.67664,,
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","SMR","San Marino","2020","2020",1.61587,,
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","SMR","San Marino","2021","2021",1.56121,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","SWE","Sweden","2017","2017",11235.96655,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","SWE","Sweden","2018","2018",11659.14423,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","SWE","Sweden","2019","2019",11959.48739,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","SWE","Sweden","2020","2020",12000.30481,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","ZMB","Zambia","2017","2017",,"a","Category not applicable"
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","OMN","Oman","2018","2018",1985.88974,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","OMN","Oman","2020","2020",2437.21482,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","OMN","Oman","2022","2022",1624.48788,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","ISL","Iceland","2017","2017",336.78535,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","ISL","Iceland","2018","2018",319.30132,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","ISL","Iceland","2019","2019",339.82922,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","ISL","Iceland","2020","2020",359.52776,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","MLT","Malta","2017","2017",114.57555,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","MLT","Malta","2019","2019",136.0747,,
"X_USCONST_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)","CIV","Côte d'Ivoire","2017","2017",80.51385,,
"X_USCONST_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)","CIV","Côte d'Ivoire","2018","2018",42.59549,,
"X_USCONST_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)","CIV","Côte d'Ivoire","2019","2019",141.84521,,
"X_USCONST_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)","CIV","Côte d'Ivoire","2020","2020",128.94275,,
"X_USCONST_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)","CIV","Côte d'Ivoire","2021","2021",98.00597,,
"X_USCONST_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)","CIV","Côte d'Ivoire","2022","2022",185.86936,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","ROU","Romania","2017","2017",1606.39101,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","ROU","Romania","2018","2018",1744.45396,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","ROU","Romania","2019","2019",2041.31037,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","ROU","Romania","2020","2020",1966.34676,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","ITA","Italy","2018","2018",29654.2947,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","ITA","Italy","2019","2019",24428.65073,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","ITA","Italy","2020","2020",24523.24392,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","UKR","Ukraine","2017","2017",3127.67233,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","UKR","Ukraine","2018","2018",3183.49792,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","UKR","Ukraine","2019","2019",3432.39684,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","UKR","Ukraine","2020","2020",3348.40827,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","AZE","Azerbaijan","2018","2018",27.71586,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","AZE","Azerbaijan","2019","2019",42.92192,"+","National Estimation"
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","AZE","Azerbaijan","2020","2020",46.96375,"+","National Estimation"
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","AZE","Azerbaijan","2021","2021",42.29447,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","AUS","Australia","2017","2017",23989.59804,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","AUS","Australia","2018","2018",25531.99235,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","AUS","Australia","2019","2019",26180.98597,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","AUS","Australia","2020","2020",28671.21349,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","MNG","Mongolia","2017","2017",164.70321,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","AND","Andorra","2017","2017",6.09076,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","AND","Andorra","2018","2018",6.207,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","AND","Andorra","2019","2019",4.59659,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","AND","Andorra","2022","2022",4.47871,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","LKA","Sri Lanka","2017","2017",295.20109,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","LKA","Sri Lanka","2018","2018",370.40746,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","IRN","Iran (Islamic Republic of)","2017","2017",316.30905,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","IRN","Iran (Islamic Republic of)","2018","2018",343.66346,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","IRN","Iran (Islamic Republic of)","2019","2019",288.37459,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","IRN","Iran (Islamic Republic of)","2020","2020",274.55993,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","IRN","Iran (Islamic Republic of)","2022","2022",269.34011,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","LUX","Luxembourg","2017","2017",1.48497,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","LUX","Luxembourg","2018","2018",1.47737,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","LUX","Luxembourg","2019","2019",1.48257,,
"X_USCONST_4_FSGOV","Government expenditure on post-secondary non-tertiary education, constant US$ (millions)","LUX","Luxembourg","2020","2020",2.11008,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","PER","Peru","2017","2017",2764.63466,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","PER","Peru","2018","2018",2751.20309,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","PER","Peru","2019","2019",2826.68114,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","PER","Peru","2020","2020",2852.20787,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","PER","Peru","2021","2021",3017.04022,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","PER","Peru","2022","2022",3085.45675,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","GTM","Guatemala","2017","2017",2225.17653,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","GTM","Guatemala","2018","2018",2442.81778,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","GTM","Guatemala","2019","2019",2590.48026,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","GTM","Guatemala","2020","2020",2625.3811,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","GTM","Guatemala","2021","2021",2673.11335,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","GTM","Guatemala","2022","2022",2893.44856,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","DEU","Germany","2017","2017",26609.95058,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","DEU","Germany","2018","2018",27619.75077,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","DEU","Germany","2019","2019",29171.15712,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","DEU","Germany","2020","2020",30556.66899,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","AFG","Afghanistan","2017","2017",57.57156,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","NER","Niger","2017","2017",74.9992,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","NER","Niger","2018","2018",88.58456,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","SVK","Slovakia","2017","2017",1866.20909,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","SVK","Slovakia","2018","2018",1949.5278,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","SVK","Slovakia","2019","2019",2149.26863,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","SVK","Slovakia","2020","2020",2353.35268,,
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",,"n","Magnitude nil or negligible"
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",,"n","Magnitude nil or negligible"
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",,"n","Magnitude nil or negligible"
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","GBR","United Kingdom of Great Britain and Northern Ireland","2020","2020",,"a","Category not applicable"
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","ARG","Argentina","2017","2017",2460.734,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","ARG","Argentina","2018","2018",2731.06974,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","ARG","Argentina","2019","2019",2440.63199,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","ARG","Argentina","2020","2020",2492.55657,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","ARG","Argentina","2021","2021",2534.32136,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","BDI","Burundi","2017","2017",123.52771,"‡","UIS Estimation"
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","BDI","Burundi","2018","2018",133.86208,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","DOM","Dominican Republic","2017","2017",1252.63149,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","DOM","Dominican Republic","2018","2018",1069.25177,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","DOM","Dominican Republic","2019","2019",1033.48306,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","DOM","Dominican Republic","2020","2020",1152.88495,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","DOM","Dominican Republic","2021","2021",996.48864,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","DOM","Dominican Republic","2022","2022",1023.76622,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","RWA","Rwanda","2018","2018",3.46412,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","RWA","Rwanda","2021","2021",12.09747,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","PRY","Paraguay","2020","2020",293.90618,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","PRY","Paraguay","2021","2021",263.82423,,
"X_USCONST_5T8_FSGOV","Government expenditure on tertiary education, constant US$ (millions)","PRY","Paraguay","2022","2022",269.10891,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","JAM","Jamaica","2017","2017",776.68762,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","JAM","Jamaica","2018","2018",807.34395,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","JAM","Jamaica","2019","2019",784.58993,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","JAM","Jamaica","2021","2021",777.80999,,
"X_USCONST_FSGOV","Government expenditure on education, constant US$ (millions)","JAM","Jamaica","2022","2022",773.58558,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","DNK","Denmark","2017","2017",4141.87115,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","DNK","Denmark","2018","2018",4289.63963,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","DNK","Denmark","2019","2019",4254.3416,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","DNK","Denmark","2020","2020",4204.77371,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","ECU","Ecuador","2018","2018",1288.89424,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","ECU","Ecuador","2019","2019",1226.84118,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","ECU","Ecuador","2020","2020",1088.47636,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","ECU","Ecuador","2021","2021",1005.30097,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","ECU","Ecuador","2022","2022",1034.01206,,
"X_USCONST_2T3_FSGOV","Government expenditure on secondary education, constant US$ (millions)","KNA","Saint Kitts and Nevis","2021","2021",9.29407,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","CYP","Cyprus","2017","2017",78.02741,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","CYP","Cyprus","2019","2019",77.49574,,
"X_USCONST_02_FSGOV","Government expenditure on pre-primary education, constant US$ (millions)","CYP","Cyprus","2020","2020",80.74474,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","LVA","Latvia","2017","2017",302.17973,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","LVA","Latvia","2018","2018",303.57023,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","LVA","Latvia","2019","2019",321.76455,,
"X_USCONST_3_FSGOV","Government expenditure on upper secondary education, constant US$ (millions)","LVA","Latvia","2020","2020",331.0121,,
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","BRB","Barbados","2017","2017",,"n","Magnitude nil or negligible"
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","BRB","Barbados","2019","2019",,"n","Magnitude nil or negligible"
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","BRB","Barbados","2020","2020",,"n","Magnitude nil or negligible"
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","BRB","Barbados","2021","2021",,"a","Category not applicable"
"X_USCONST_UK_FSGOV","Government expenditure on education not specified by level, constant US$ (millions)","BRB","Barbados","2022","2022",,"a","Category not applicable"
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","BGR","Bulgaria","2017","2017",605.98303,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","BGR","Bulgaria","2018","2018",611.65584,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","BGR","Bulgaria","2019","2019",661.61936,,
"X_USCONST_2_FSGOV","Government expenditure on lower secondary education, constant US$ (millions)","BGR","Bulgaria","2020","2020",694.71952,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","BLZ","Belize","2017","2017",42.83437,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","BLZ","Belize","2018","2018",43.19989,,
"X_USCONST_1_FSGOV","Government expenditure on primary education, constant US$ (millions)","BLZ","Belize","2019","2019",43.01784,,
