"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","UZB","Uzbekistan","2020","2020",99.06336,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40535","South and West Asia","2017","2017",82.48739,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40535","South and West Asia","2018","2018",83.03991,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40535","South and West Asia","2019","2019",91.27624,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40535","South and West Asia","2020","2020",91.11885,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40535","South and West Asia","2021","2021",92.28341,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","FJI","Fiji","2019","2019",75.3676,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","NAM","Namibia","2017","2017",81.29129,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CHL","Chile","2017","2017",99.81702,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CHL","Chile","2018","2018",99.85334,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CHL","Chile","2019","2019",99.45188,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CHL","Chile","2020","2020",99.77542,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CHL","Chile","2021","2021",99.65141,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40611","Eastern Asia","2017","2017",96.66786,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40611","Eastern Asia","2018","2018",96.77503,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40611","Eastern Asia","2019","2019",96.88412,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40611","Eastern Asia","2020","2020",96.90756,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40611","Eastern Asia","2021","2021",96.88111,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","ERI","Eritrea","2017","2017",80.15075,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40620","Europe","2017","2017",98.02382,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40620","Europe","2018","2018",98.15399,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40620","Europe","2019","2019",98.18554,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40620","Europe","2020","2020",98.19803,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40620","Europe","2021","2021",98.17482,"‡","UIS Estimation"
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SYC","Seychelles","2017","2017",97.24311,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SYC","Seychelles","2020","2020",97.17171,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MDV","Maldives","2017","2017",96.09213,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MDV","Maldives","2018","2018",97.4428,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40043","Upper middle income countries","2017","2017",93.42906,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40043","Upper middle income countries","2018","2018",93.87739,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40043","Upper middle income countries","2019","2019",94.0718,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40043","Upper middle income countries","2020","2020",94.19358,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40043","Upper middle income countries","2021","2021",94.13696,"‡","UIS Estimation"
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MOZ","Mozambique","2017","2017",65.28138,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MOZ","Mozambique","2018","2018",67.24496,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MOZ","Mozambique","2019","2019",65.73874,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","TGO","Togo","2020","2020",76.76149,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","TGO","Togo","2021","2021",80.62489,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40044","Low income countries","2017","2017",52.17313,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40044","Low income countries","2018","2018",54.03021,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40044","Low income countries","2019","2019",55.63912,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40044","Low income countries","2020","2020",57.44112,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40044","Low income countries","2021","2021",57.3453,"‡","UIS Estimation"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","DZA","Algeria","2017","2017",95.33046,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","DZA","Algeria","2018","2018",91.23598,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","DZA","Algeria","2020","2020",90.10426,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","DZA","Algeria","2021","2021",91.92024,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","ISL","Iceland","2019","2019",99.5556,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","LUX","Luxembourg","2020","2020",98.22033,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","VAT","Holy See","2017","2017",,"a","Category not applicable"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","VAT","Holy See","2018","2018",,"a","Category not applicable"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","VAT","Holy See","2019","2019",,"a","Category not applicable"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","VAT","Holy See","2020","2020",,"a","Category not applicable"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","VAT","Holy See","2021","2021",,"a","Category not applicable"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","VAT","Holy See","2022","2022",,"a","Category not applicable"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","VAT","Holy See","2023","2023",,"a","Category not applicable"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","FIN","Finland","2017","2017",99.63927,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","FIN","Finland","2018","2018",99.57687,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","FIN","Finland","2019","2019",99.49342,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","FIN","Finland","2020","2020",99.75794,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","FIN","Finland","2021","2021",98.91628,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","TLS","Timor-Leste","2018","2018",93.26626,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GEO","Georgia","2017","2017",99.58905,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GEO","Georgia","2018","2018",99.42541,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GEO","Georgia","2019","2019",99.24812,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GEO","Georgia","2020","2020",99.47148,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GEO","Georgia","2021","2021",99.61893,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","IDN","Indonesia","2017","2017",99.98355,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","TON","Tonga","2019","2019",91.36827,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ESP","Spain","2017","2017",100,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ESP","Spain","2018","2018",99.94796,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ESP","Spain","2019","2019",99.77203,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ESP","Spain","2020","2020",100,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","GRC","Greece","2017","2017",98.25012,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","GRC","Greece","2018","2018",99.59918,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","GRC","Greece","2019","2019",99.56097,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","GRC","Greece","2020","2020",99.57232,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","KGZ","Kyrgyzstan","2017","2017",98.60439,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","KGZ","Kyrgyzstan","2018","2018",97.77428,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","KGZ","Kyrgyzstan","2019","2019",98.6291,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","KGZ","Kyrgyzstan","2020","2020",97.83789,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SLB","Solomon Islands","2017","2017",58.29223,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SLB","Solomon Islands","2018","2018",74.81636,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MUS","Mauritius","2017","2017",98.4377,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MUS","Mauritius","2018","2018",98.15994,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MUS","Mauritius","2019","2019",98.33492,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MUS","Mauritius","2020","2020",97.99274,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CMR","Cameroon","2017","2017",60.15934,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CMR","Cameroon","2018","2018",81.5229,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CMR","Cameroon","2021","2021",85.31761,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","WSM","Samoa","2017","2017",90.77836,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","WSM","Samoa","2018","2018",95.36334,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","WSM","Samoa","2019","2019",92.30062,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40344","Small Island Developing States","2017","2017",62.14469,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40344","Small Island Developing States","2018","2018",64.29298,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40344","Small Island Developing States","2019","2019",61.84854,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40344","Small Island Developing States","2020","2020",56.66905,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40344","Small Island Developing States","2021","2021",56.16012,"‡","UIS Estimation"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","EGY","Egypt","2018","2018",99.74654,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","EGY","Egypt","2019","2019",99.96925,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","EGY","Egypt","2020","2020",100,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","DNK","Denmark","2017","2017",99.72687,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","DNK","Denmark","2018","2018",99.80365,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","DNK","Denmark","2019","2019",99.54139,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","DNK","Denmark","2020","2020",99.70056,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","DNK","Denmark","2021","2021",99.91029,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MAC","China, Macao Special Administrative Region","2017","2017",99.80807,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MAC","China, Macao Special Administrative Region","2018","2018",99.78442,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MAC","China, Macao Special Administrative Region","2019","2019",99.8604,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MAC","China, Macao Special Administrative Region","2020","2020",99.29574,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MAC","China, Macao Special Administrative Region","2021","2021",99.46252,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SYR","Syrian Arab Republic","2020","2020",77.40312,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SYR","Syrian Arab Republic","2021","2021",91.66499,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SYR","Syrian Arab Republic","2022","2022",93.29662,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","URY","Uruguay","2019","2019",99.18121,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","URY","Uruguay","2020","2020",99.0669,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ALB","Albania","2017","2017",93.25993,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ALB","Albania","2018","2018",88.63291,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ALB","Albania","2019","2019",90.06431,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ALB","Albania","2020","2020",92.08524,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ALB","Albania","2021","2021",91.88665,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SVK","Slovakia","2017","2017",98.68433,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SVK","Slovakia","2018","2018",98.41843,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SVK","Slovakia","2019","2019",99.19364,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SVK","Slovakia","2020","2020",99.5698,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SVK","Slovakia","2021","2021",99.32888,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MEX","Mexico","2017","2017",94.93809,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MEX","Mexico","2018","2018",96.95107,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MEX","Mexico","2019","2019",96.52503,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MEX","Mexico","2020","2020",97.94518,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MEX","Mexico","2021","2021",97.06557,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MNE","Montenegro","2017","2017",99.42811,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MNE","Montenegro","2018","2018",87.26471,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MNE","Montenegro","2019","2019",99.19216,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MNE","Montenegro","2020","2020",98.99546,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MNE","Montenegro","2021","2021",99.60284,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","EST","Estonia","2017","2017",99.84643,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","EST","Estonia","2018","2018",99.22581,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","EST","Estonia","2019","2019",99.99284,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","EST","Estonia","2020","2020",99.86254,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","EST","Estonia","2021","2021",99.55658,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","LVA","Latvia","2017","2017",96.97024,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","LVA","Latvia","2018","2018",96.76208,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","LVA","Latvia","2019","2019",96.86151,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","LVA","Latvia","2020","2020",98.30109,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","LVA","Latvia","2021","2021",93.67982,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","HUN","Hungary","2017","2017",98.6848,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","HUN","Hungary","2018","2018",98.64098,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","HUN","Hungary","2019","2019",98.69691,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","HUN","Hungary","2020","2020",98.63155,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","KHM","Cambodia","2017","2017",89.2665,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","KHM","Cambodia","2018","2018",84.11318,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","KHM","Cambodia","2019","2019",84.06819,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","KWT","Kuwait","2018","2018",92.63082,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","KWT","Kuwait","2020","2020",91.63635,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MLT","Malta","2018","2018",97.13244,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MLT","Malta","2019","2019",98.77588,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MLT","Malta","2020","2020",95.29446,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MLT","Malta","2021","2021",96.46132,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","BEL","Belgium","2017","2017",97.9397,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","BEL","Belgium","2018","2018",97.98306,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","BEL","Belgium","2019","2019",98.05485,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","BEL","Belgium","2020","2020",97.81504,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40540","Sub-Saharan Africa","2017","2017",55.84564,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40540","Sub-Saharan Africa","2018","2018",56.59567,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40540","Sub-Saharan Africa","2019","2019",57.51692,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40540","Sub-Saharan Africa","2020","2020",58.92296,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","BLR","Belarus","2017","2017",98.26686,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","BLR","Belarus","2018","2018",98.24885,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","BLR","Belarus","2019","2019",98.25681,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","BLR","Belarus","2020","2020",98.26396,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","BLR","Belarus","2021","2021",95.6232,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","TUN","Tunisia","2020","2020",99.33309,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","PRY","Paraguay","2021","2021",96.73661,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40330","Landlocked Developing Countries","2017","2017",59.81018,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40330","Landlocked Developing Countries","2018","2018",59.7329,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40330","Landlocked Developing Countries","2019","2019",59.97962,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40330","Landlocked Developing Countries","2020","2020",61.4582,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","CRI","Costa Rica","2020","2020",96.94939,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",99.86658,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",99.81871,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",99.83588,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2020","2020",99.55498,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2021","2021",99.79363,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","ZAF","South Africa","2017","2017",94.46179,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","ZAF","South Africa","2018","2018",97.91602,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","ZAF","South Africa","2019","2019",98.15463,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","ZAF","South Africa","2020","2020",98.20789,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MDA","Republic of Moldova","2017","2017",94.75794,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MDA","Republic of Moldova","2018","2018",90.21898,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MDA","Republic of Moldova","2019","2019",97.11164,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MDA","Republic of Moldova","2020","2020",97.12223,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MDA","Republic of Moldova","2021","2021",96.06283,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","TGO","Togo","2020","2020",60.80883,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","TGO","Togo","2021","2021",65.06647,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40505","Central Asia","2017","2017",98.5236,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40505","Central Asia","2018","2018",98.39387,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40505","Central Asia","2019","2019",98.41019,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40505","Central Asia","2020","2020",97.82584,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40505","Central Asia","2021","2021",98.23588,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SLV","El Salvador","2017","2017",83.269,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SLV","El Salvador","2019","2019",82.17304,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SLV","El Salvador","2020","2020",84.60674,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","JAM","Jamaica","2017","2017",96.15215,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","JAM","Jamaica","2018","2018",92.94589,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","JAM","Jamaica","2019","2019",82.7689,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","TZA","United Republic of Tanzania","2017","2017",95.79312,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","TZA","United Republic of Tanzania","2018","2018",90.26625,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","TZA","United Republic of Tanzania","2019","2019",87.18127,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","HKG","China, Hong Kong Special Administrative Region","2017","2017",99.35627,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","HKG","China, Hong Kong Special Administrative Region","2018","2018",98.25178,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","HKG","China, Hong Kong Special Administrative Region","2019","2019",99.47724,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","HKG","China, Hong Kong Special Administrative Region","2020","2020",93.11879,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","HKG","China, Hong Kong Special Administrative Region","2021","2021",89.50715,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","BFA","Burkina Faso","2017","2017",82.8742,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","BFA","Burkina Faso","2018","2018",73.59365,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","BFA","Burkina Faso","2019","2019",72.5009,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","BFA","Burkina Faso","2020","2020",78.3385,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","BFA","Burkina Faso","2021","2021",67.26911,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","BEN","Benin","2018","2018",53.08542,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","BEN","Benin","2019","2019",58.62997,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","BEN","Benin","2020","2020",68.44376,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","BEN","Benin","2021","2021",73.20778,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ZWE","Zimbabwe","2017","2017",92.08583,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ZWE","Zimbabwe","2018","2018",94.45263,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ZWE","Zimbabwe","2019","2019",95.0986,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","PAK","Pakistan","2017","2017",70.40919,,
