"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MYS","Malaysia","2017","2017",51440,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MYS","Malaysia","2018","2018",37752,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MYS","Malaysia","2019","2019",58112,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MYS","Malaysia","2020","2020",45760,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MYS","Malaysia","2021","2021",48019,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MYS","Malaysia","2022","2022",59902,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","PRT","Portugal","2017","2017",10838,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","PRT","Portugal","2018","2018",8607,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","PRT","Portugal","2019","2019",4210,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","PRT","Portugal","2020","2020",1224,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","PRT","Portugal","2021","2021",402,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CPV","Cabo Verde","2017","2017",3817,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CPV","Cabo Verde","2018","2018",3789,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CPV","Cabo Verde","2019","2019",3679,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CPV","Cabo Verde","2020","2020",3882,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CPV","Cabo Verde","2021","2021",3433,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GUY","Guyana","2020","2020",7652,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GUY","Guyana","2021","2021",7923,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","PSE","Palestine","2017","2017",19838,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","PSE","Palestine","2018","2018",22513,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","PSE","Palestine","2019","2019",26394,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","PSE","Palestine","2020","2020",31400,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","PSE","Palestine","2021","2021",41961,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","PSE","Palestine","2022","2022",50503,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","SYC","Seychelles","2017","2017",217,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","SYC","Seychelles","2018","2018",207,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","SYC","Seychelles","2019","2019",240,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","SYC","Seychelles","2020","2020",170,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","SYC","Seychelles","2021","2021",194,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","SYC","Seychelles","2022","2022",108,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MAC","China, Macao Special Administrative Region","2018","2018",31,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MAC","China, Macao Special Administrative Region","2019","2019",713,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MAC","China, Macao Special Administrative Region","2020","2020",1453,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MAC","China, Macao Special Administrative Region","2021","2021",2201,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MAC","China, Macao Special Administrative Region","2022","2022",2850,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SYR","Syrian Arab Republic","2020","2020",1080112,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SYR","Syrian Arab Republic","2021","2021",1035397,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SYR","Syrian Arab Republic","2022","2022",844389,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SYR","Syrian Arab Republic","2023","2023",643032,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","MUS","Mauritius","2017","2017",1084,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","MUS","Mauritius","2018","2018",431,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","MUS","Mauritius","2019","2019",779,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","MUS","Mauritius","2020","2020",536,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","MUS","Mauritius","2021","2021",2675,"+","National Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","HUN","Hungary","2017","2017",9395,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","HUN","Hungary","2018","2018",8456,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","HUN","Hungary","2019","2019",8092,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","HUN","Hungary","2020","2020",7848,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","HUN","Hungary","2021","2021",7102,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","PRI","Puerto Rico","2018","2018",6065,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CAN","Canada","2017","2017",22482,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CAN","Canada","2018","2018",19250,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CAN","Canada","2019","2019",33423,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CAN","Canada","2020","2020",33468,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CAN","Canada","2021","2021",49501,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BFA","Burkina Faso","2017","2017",888518,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BFA","Burkina Faso","2018","2018",848233,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BFA","Burkina Faso","2019","2019",922460,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BFA","Burkina Faso","2020","2020",1047596,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BFA","Burkina Faso","2021","2021",1093912,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BFA","Burkina Faso","2022","2022",1240018,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BEN","Benin","2018","2018",80122,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BEN","Benin","2019","2019",127747,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BEN","Benin","2020","2020",135169,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BEN","Benin","2021","2021",112290,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BEN","Benin","2022","2022",88224,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","HKG","China, Hong Kong Special Administrative Region","2017","2017",5936,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","HKG","China, Hong Kong Special Administrative Region","2018","2018",16313,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","PAN","Panama","2017","2017",28743,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","PAN","Panama","2019","2019",23196,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","PAN","Panama","2020","2020",24437,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","PAN","Panama","2021","2021",9680,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","EGY","Egypt","2017","2017",680258,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","EGY","Egypt","2018","2018",555951,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","EGY","Egypt","2019","2019",345486,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","EGY","Egypt","2020","2020",173745,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","EGY","Egypt","2021","2021",66544,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","FSM","Micronesia (Federated States of)","2017","2017",942,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","FSM","Micronesia (Federated States of)","2019","2019",493,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","FSM","Micronesia (Federated States of)","2020","2020",1063,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","FSM","Micronesia (Federated States of)","2021","2021",981,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","FSM","Micronesia (Federated States of)","2022","2022",993,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","COL","Colombia","2017","2017",90074,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","COL","Colombia","2018","2018",101669,"+","National Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","COL","Colombia","2019","2019",110051,"+","National Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","COL","Colombia","2020","2020",132716,"+","National Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","COL","Colombia","2021","2021",148304,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","COL","Colombia","2022","2022",158138,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","USA","United States of America","2018","2018",76669,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","USA","United States of America","2019","2019",101961,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","USA","United States of America","2020","2020",243827,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","USA","United States of America","2021","2021",495363,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","USA","United States of America","2022","2022",448218,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GRC","Greece","2017","2017",7539,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GRC","Greece","2018","2018",9998,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GRC","Greece","2019","2019",9759,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GRC","Greece","2020","2020",8888,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GRC","Greece","2021","2021",8005,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","KAZ","Kazakhstan","2017","2017",31876,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","KAZ","Kazakhstan","2018","2018",28252,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","KAZ","Kazakhstan","2019","2019",21267,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","KAZ","Kazakhstan","2020","2020",123313,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","KAZ","Kazakhstan","2021","2021",136287,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","KAZ","Kazakhstan","2022","2022",136657,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","KAZ","Kazakhstan","2023","2023",68819,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","40650","Oceania","2017","2017",97691.625,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","40650","Oceania","2018","2018",103739.6,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","40650","Oceania","2019","2019",142315,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","40650","Oceania","2020","2020",121224,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","40650","Oceania","2021","2021",160130,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","40650","Oceania","2022","2022",168360,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","40650","Oceania","2023","2023",176138,"‡","UIS Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","VEN","Venezuela (Bolivarian Republic of)","2017","2017",435055,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","STP","Sao Tome and Principe","2017","2017",761,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","MNE","Montenegro","2017","2017",306,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","MNE","Montenegro","2020","2020",42,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","MNE","Montenegro","2021","2021",280,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","40618","Central and Southern Asia","2017","2017",10198225,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","40618","Central and Southern Asia","2018","2018",9421328,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","40618","Central and Southern Asia","2019","2019",8684325,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","40618","Central and Southern Asia","2020","2020",8063312.5,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","40618","Central and Southern Asia","2021","2021",7613402.5,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","40618","Central and Southern Asia","2022","2022",7501792.5,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","40618","Central and Southern Asia","2023","2023",7236550,"‡","UIS Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BEL","Belgium","2017","2017",10963,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BEL","Belgium","2018","2018",10723,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BEL","Belgium","2019","2019",10858,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BEL","Belgium","2020","2020",9921,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BEL","Belgium","2021","2021",11848,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BHR","Bahrain","2018","2018",663,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BHR","Bahrain","2019","2019",1130,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BHR","Bahrain","2022","2022",4740,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","PHL","Philippines","2017","2017",569635,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","PHL","Philippines","2018","2018",585771,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","PHL","Philippines","2019","2019",502733,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","PHL","Philippines","2020","2020",488853,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","PHL","Philippines","2021","2021",821274,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","PHL","Philippines","2022","2022",752911,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","HND","Honduras","2017","2017",118760,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","HND","Honduras","2018","2018",109109,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","HND","Honduras","2019","2019",107413,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","HND","Honduras","2020","2020",112025,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","HND","Honduras","2021","2021",127139,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","SVN","Slovenia","2017","2017",1393,"+","National Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","SVN","Slovenia","2018","2018",1044,"+","National Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","SVN","Slovenia","2019","2019",897,"+","National Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","SVN","Slovenia","2020","2020",679,"+","National Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","SVN","Slovenia","2021","2021",1071,"+","National Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","SVN","Slovenia","2022","2022",833,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","NZL","New Zealand","2017","2017",4918,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","NZL","New Zealand","2018","2018",5066,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","NZL","New Zealand","2019","2019",3851,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","NZL","New Zealand","2020","2020",5130,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","NZL","New Zealand","2021","2021",5306,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GTM","Guatemala","2017","2017",120722,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GTM","Guatemala","2018","2018",109374,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GTM","Guatemala","2019","2019",112043,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GTM","Guatemala","2020","2020",107518,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GTM","Guatemala","2021","2021",91268,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","GTM","Guatemala","2022","2022",88928,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","CAF","Central African Republic","2017","2017",140699,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SUR","Suriname","2017","2017",12121,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SUR","Suriname","2018","2018",11675,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SUR","Suriname","2019","2019",10254,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SUR","Suriname","2020","2020",9487,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SUR","Suriname","2021","2021",12589,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","ITA","Italy","2017","2017",22105,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","ITA","Italy","2018","2018",20378,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","ITA","Italy","2019","2019",20536,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","ITA","Italy","2020","2020",18761,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","ITA","Italy","2021","2021",20490,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SWE","Sweden","2017","2017",1099,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SWE","Sweden","2018","2018",3375,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SWE","Sweden","2019","2019",5585,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SWE","Sweden","2020","2020",5106,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SWE","Sweden","2021","2021",3811,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SWE","Sweden","2022","2022",4274,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","TCD","Chad","2017","2017",546246,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","TCD","Chad","2018","2018",480688,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","TCD","Chad","2019","2019",509261,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","TCD","Chad","2021","2021",496594,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","TCD","Chad","2022","2022",504084,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","MDG","Madagascar","2019","2019",149406,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","MDG","Madagascar","2020","2020",105046,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","DMA","Dominica","2019","2019",934,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","DMA","Dominica","2020","2020",752,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","DMA","Dominica","2021","2021",811,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","DMA","Dominica","2022","2022",776,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","IRN","Iran (Islamic Republic of)","2017","2017",9754,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","IRN","Iran (Islamic Republic of)","2019","2019",22003,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","IRN","Iran (Islamic Republic of)","2020","2020",75606,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","OMN","Oman","2017","2017",4304,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","OMN","Oman","2018","2018",943,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","OMN","Oman","2019","2019",3559,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","OMN","Oman","2020","2020",16158,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","OMN","Oman","2021","2021",17792,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","OMN","Oman","2022","2022",19469,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CHE","Switzerland","2017","2017",287,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CHE","Switzerland","2018","2018",234,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CHE","Switzerland","2019","2019",164,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CHE","Switzerland","2020","2020",261,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CHE","Switzerland","2021","2021",434,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","CHE","Switzerland","2022","2022",591,"+","National Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","ETH","Ethiopia","2021","2021",1995326,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","ETH","Ethiopia","2022","2022",1954473,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","FIN","Finland","2017","2017",3087,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","FIN","Finland","2018","2018",3028,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","FIN","Finland","2019","2019",3480,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","FIN","Finland","2020","2020",2973,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","FIN","Finland","2021","2021",2534,"+","National Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","FIN","Finland","2022","2022",3689,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","CMR","Cameroon","2017","2017",265113,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","CMR","Cameroon","2018","2018",695710,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","CMR","Cameroon","2019","2019",358240,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","CMR","Cameroon","2020","2020",193153.602,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","CMR","Cameroon","2021","2021",192493,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","CMR","Cameroon","2022","2022",175616,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","KGZ","Kyrgyzstan","2017","2017",8012,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","KGZ","Kyrgyzstan","2018","2018",5810,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","KGZ","Kyrgyzstan","2019","2019",9401,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","KGZ","Kyrgyzstan","2020","2020",14656,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","KGZ","Kyrgyzstan","2021","2021",17084,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","KGZ","Kyrgyzstan","2022","2022",20476,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","KGZ","Kyrgyzstan","2023","2023",3648,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","ARM","Armenia","2017","2017",1383,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","ARM","Armenia","2018","2018",1476,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","ARM","Armenia","2019","2019",5465,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","ARM","Armenia","2020","2020",8326,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","ARM","Armenia","2021","2021",13300,"+","National Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","ARM","Armenia","2022","2022",15608,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","40606","Sub-Saharan Africa","2017","2017",35899648,"‡","UIS Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","40606","Sub-Saharan Africa","2018","2018",36393752,"‡","UIS Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","40606","Sub-Saharan Africa","2019","2019",36760500,"‡","UIS Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","40606","Sub-Saharan Africa","2020","2020",36930500,"‡","UIS Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","40606","Sub-Saharan Africa","2021","2021",37065648,"‡","UIS Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","40606","Sub-Saharan Africa","2022","2022",37273500,"‡","UIS Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","40606","Sub-Saharan Africa","2023","2023",37492100,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MNG","Mongolia","2017","2017",5799,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MNG","Mongolia","2018","2018",4343,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MNG","Mongolia","2019","2019",5662,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MNG","Mongolia","2020","2020",7550,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MNG","Mongolia","2021","2021",8693,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MNG","Mongolia","2022","2022",8552,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BLR","Belarus","2017","2017",12756,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BLR","Belarus","2018","2018",14270,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BLR","Belarus","2019","2019",17191,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BLR","Belarus","2020","2020",17828,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BLR","Belarus","2021","2021",17256,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","BLR","Belarus","2022","2022",20062,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","40642","Europe and Northern America","2017","2017",817320.75,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","40642","Europe and Northern America","2018","2018",765373,"‡","UIS Estimation"
